entry,numberOfJets,numberOfBJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
205,4,0,260.034,179.262,67.8539,65.3438,39.9273,-2.20229,-0.51498,1.93909,-0.312305,2.95243,-1.40126,-2.66727,-2.96674,28.6394,13.1514,6.59447,6.86513
206,4,0,321.249,221.117,81.9379,61.2238,49.5527,0.717044,-0.165872,0.347808,1.2264,0.970738,1.47756,1.4368,-1.9154,19.4337,14.2611,8.88474,9.22076
207,1,0,305.691,262.581,-1,-1,-1,-0.392441,0,0,0,-3.06048,0,0,0,28.0591,0,0,0
208,2,0,190.607,212.69,42.6227,-1,-1,-1.97705,1.94793,0,0,2.9756,-1.04429,0,0,26.3579,5.05494,0,0
209,2,0,418.02,250.237,201.956,-1,-1,-0.559718,1.33132,0,0,1.83075,1.71795,0,0,35.3266,15.0022,0,0
210,1,0,118.425,173.398,-1,-1,-1,0.341737,0,0,0,-2.21058,0,0,0,31.6241,0,0,0
211,1,0,185.688,221.402,-1,-1,-1,1.81992,0,0,0,0.894061,0,0,0,40.9337,0,0,0
212,2,0,423.063,509.24,108.363,-1,-1,-2.14273,1.23783,0,0,-1.11074,1.35976,0,0,21.0758,18.8416,0,0
213,3,0,190.605,300.302,164.573,113.479,-1,0.0902894,-1.43539,0.396083,0,-2.71573,1.58979,-0.253801,0,27.8044,28.6183,9.89956,0
214,2,0,177.53,166.387,37.3748,-1,-1,1.45313,1.43783,0,0,0.59632,1.22918,0,0,20.9524,8.27964,0,0
215,3,0,369.899,214.664,153.466,59.174,-1,0.112341,-0.13101,1.87745,0,-2.49813,-2.06174,-1.91245,0,22.7718,17.3381,11.6598,0
216,0,0,224.917,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
217,1,0,283.667,221.891,-1,-1,-1,-0.954063,0,0,0,0.726627,0,0,0,29.8467,0,0,0
218,2,0,268.001,194.068,37.6826,-1,-1,1.96368,2.37376,0,0,-0.562609,-1.29142,0,0,38.7912,6.31067,0,0
219,2,0,210.567,220.845,35.766,-1,-1,-1.05946,-1.49659,0,0,-0.556351,-3.10278,0,0,21.7682,6.06154,0,0
220,1,0,172.179,161.663,-1,-1,-1,-0.161233,0,0,0,2.01129,0,0,0,19.4672,0,0,0
221,1,0,230.141,262.808,-1,-1,-1,-0.61131,0,0,0,-1.53941,0,0,0,43.1448,0,0,0
222,1,0,1099.37,1305.96,-1,-1,-1,0.859426,0,0,0,2.63488,0,0,0,48.7312,0,0,0
223,3,0,267.996,209.724,111.508,42.6407,-1,-1.23983,-2.14505,-1.89685,0,-2.19864,-0.473923,-0.936613,0,36.7417,15.2416,9.72872,0
224,2,0,232.642,147.11,68.1462,-1,-1,0.0985246,0.785739,0,0,-0.639516,-0.736395,0,0,25.9181,14.0573,0,0
225,2,0,243.722,128.268,37.1588,-1,-1,-0.464669,-0.821786,0,0,0.0251497,0.752586,0,0,15.045,6.52285,0,0
226,4,0,178.278,79.9204,74.8723,72.2679,38.0704,-1.56534,2.33693,1.49244,1.96913,-2.61302,2.15251,-0.702504,-1.04199,13.4681,13.0053,17.0102,5.13747
227,1,0,228.119,230.682,-1,-1,-1,-1.60793,0,0,0,1.97974,0,0,0,33.5748,0,0,0
228,1,0,264.519,257.048,-1,-1,-1,-0.477999,0,0,0,2.48802,0,0,0,21.2357,0,0,0
229,2,0,345.376,219.47,135.033,-1,-1,2.00692,-0.679204,0,0,-1.87788,-1.37471,0,0,39.4724,16.338,0,0
230,1,0,160.824,165.409,-1,-1,-1,-0.489791,0,0,0,-0.288804,0,0,0,13.2657,0,0,0
231,1,0,235.741,175.677,-1,-1,-1,-0.743837,0,0,0,2.92972,0,0,0,19.2663,0,0,0
232,3,0,117.06,120.443,113.138,72.2781,-1,0.0971298,-0.613297,0.39208,0,1.80391,-1.61547,2.43281,0,21.1204,19.3014,9.75902,0
233,3,0,30.3868,183.695,133.587,44.4343,-1,-1.79206,-0.133987,-1.19691,0,-1.86147,1.30555,0.731504,0,23.0098,20.7006,7.77864,0
234,2,0,230.174,167.203,71.0325,-1,-1,-0.838251,-0.078607,0,0,3.09879,1.45059,0,0,17.7785,11.8395,0,0
235,3,0,218.402,280.312,74.6241,65.4918,-1,-1.86963,-1.94926,-0.183298,0,-1.36063,3.09627,0.959334,0,60.061,12.6237,15.3051,0
236,3,0,277.729,148.965,70.2099,38.7086,-1,-0.901257,-1.61541,-1.43175,0,-2.98092,3.02717,-2.8744,0,25.4543,10.3765,4.09279,0
237,2,0,346.189,288.5,35.6802,-1,-1,0.179849,-0.269901,0,0,-1.86391,-1.61645,0,0,40.1593,7.11628,0,0
238,1,0,313.102,275.971,-1,-1,-1,-1.48172,0,0,0,-0.0712046,0,0,0,30.4662,0,0,0
239,1,0,179.869,220.963,-1,-1,-1,0.985107,0,0,0,-0.227069,0,0,0,23.7372,0,0,0
240,2,0,402.886,267.775,171.114,-1,-1,1.78925,1.88814,0,0,-1.5275,-0.956355,0,0,33.8904,23.1661,0,0
241,0,0,247.643,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
242,4,0,65.8199,285.886,85.1294,61.537,39.4296,0.88312,-0.252051,0.175044,1.44736,-0.188673,2.76462,1.37365,-2.63466,39.9467,15.4927,10.2798,6.32154
243,1,0,282.652,328.247,-1,-1,-1,-0.842104,0,0,0,-1.06571,0,0,0,79.0818,0,0,0
244,2,0,29.8111,220.828,138.617,-1,-1,-2.24048,-1.80695,0,0,-0.446108,2.43629,0,0,21.6454,20.1269,0,0
245,2,0,264.157,204.282,51.5753,-1,-1,1.195,-0.691186,0,0,1.72421,0.379172,0,0,38.2973,10.5648,0,0
246,2,0,142.756,278.896,83.8405,-1,-1,-0.249447,0.531309,0,0,0.788691,-2.24931,0,0,26.4956,17.9713,0,0
247,2,0,594.705,288.378,280.992,-1,-1,-0.901123,1.80889,0,0,-1.91961,-2.47502,0,0,23.8337,22.2574,0,0
248,2,0,483.653,534.526,192.446,-1,-1,0.820805,-2.20049,0,0,-0.206583,1.92166,0,0,30.5076,14.1424,0,0
249,4,0,325.194,306.595,56.8806,50.9386,37.4476,0.72701,0.232734,-1.88771,0.483252,1.92406,1.34444,0.168554,-1.07689,42.6135,9.96719,9.64013,11.6204
250,4,0,360.123,329.144,142.153,111.495,96.1605,0.755589,-1.71807,-1.34932,-2.37936,0.609333,-0.943607,-1.63648,-0.980558,46.146,20.973,16.0809,12.7922
251,2,0,435.36,417.34,51.1865,-1,-1,-2.05484,-1.03866,0,0,2.59963,2.62367,0,0,44.0973,7.42062,0,0
252,0,0,196.731,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
253,1,0,179.237,200.094,-1,-1,-1,1.94061,0,0,0,0.900317,0,0,0,32.6903,0,0,0
254,2,0,209.242,216.989,36.9178,-1,-1,-0.76163,0.495588,0,0,3.12607,-1.9725,0,0,28.1376,8.08246,0,0
255,2,0,446.789,335.453,86.0217,-1,-1,2.0578,0.797321,0,0,0.807722,0.167611,0,0,42.6808,17.6963,0,0
256,1,0,184.595,185.212,-1,-1,-1,0.467487,0,0,0,-0.262653,0,0,0,27.2861,0,0,0
257,5,0,69.622,95.602,73.6918,66.3326,48.5744,-1.29796,-1.04087,1.76406,-0.443726,-2.10065,-1.12312,0.780409,1.59064,15.7326,13.7771,12.3518,10.3737
258,2,0,259.118,197.09,44.0335,-1,-1,-1.10967,-1.61281,0,0,0.942909,0.731321,0,0,25.7972,7.91357,0,0
259,2,0,222.96,138.411,50.8247,-1,-1,-0.728247,-1.26798,0,0,0.286385,0.661381,0,0,16.6726,7.75443,0,0
260,3,0,185.763,114.761,66.5867,46.1475,-1,-0.58846,1.1754,0.274781,0,-2.37828,-1.32667,-1.99927,0,11.4553,14.9539,10.0584,0
261,1,0,170.228,182.928,-1,-1,-1,1.94678,0,0,0,1.10848,0,0,0,14.9492,0,0,0
262,2,0,311.088,172.068,115.863,-1,-1,-0.687047,0.626416,0,0,-1.17781,-1.13654,0,0,19.2648,13.8932,0,0
263,1,0,188.65,156.67,-1,-1,-1,0.0215176,0,0,0,-2.43473,0,0,0,35.0929,0,0,0
264,1,0,347.714,321.026,-1,-1,-1,-0.434665,0,0,0,-2.2046,0,0,0,30.3127,0,0,0
265,4,0,286.472,399.836,114.723,57.5904,53.0898,-0.802105,-1.45044,-1.21775,-1.1523,-2.94477,-0.31918,-1.98745,0.363681,60.9492,18.1111,7.71163,6.95346
266,1,0,213.848,153.802,-1,-1,-1,-0.709279,0,0,0,-0.0927626,0,0,0,9.31327,0,0,0
267,2,0,178.656,248.285,37.1327,-1,-1,-0.205095,-0.780569,0,0,1.75307,0.291769,0,0,34.6152,8.94742,0,0
268,1,0,195.468,185.304,-1,-1,-1,-2.33706,0,0,0,-0.937772,0,0,0,21.6436,0,0,0
269,1,0,243.738,237.838,-1,-1,-1,-0.224378,0,0,0,0.995208,0,0,0,21.281,0,0,0
270,2,0,296.916,72.6525,55.8533,-1,-1,0.974802,-0.715961,0,0,-0.216394,-0.875954,0,0,13.7089,7.25583,0,0
271,4,0,295.311,139.372,138.41,100.735,49.8659,-1.1938,0.808869,1.26172,1.50669,2.70518,-1.14498,-0.581714,-1.83098,11.0704,25.0012,11.3208,8.94142
272,3,0,125.182,225.585,105.125,44.5432,-1,1.17763,0.605698,0.150051,0,-0.953482,-1.84001,2.90264,0,27.5135,8.39044,7.14972,0
273,1,0,198.356,179.845,-1,-1,-1,-1.01066,0,0,0,3.02687,0,0,0,19.01,0,0,0
274,2,0,229.957,183.949,59.4797,-1,-1,1.6104,2.15267,0,0,3.08465,-2.97193,0,0,20.7447,9.19301,0,0
275,1,0,182.605,182.898,-1,-1,-1,-1.47661,0,0,0,0.929777,0,0,0,33.3603,0,0,0
276,1,0,177.988,194.718,-1,-1,-1,1.55356,0,0,0,2.15394,0,0,0,26.3265,0,0,0
277,3,0,317.103,294.33,73.3679,59.3405,-1,0.556893,0.0477161,2.07691,0,-2.26434,-3.00916,-0.94806,0,26.0423,12.5489,9.13929,0
278,3,0,397.377,203.716,169.548,65.8479,-1,1.04532,-2.01609,-1.44333,0,0.316072,0.714077,0.476277,0,17.3414,19.6142,13.2424,0
279,2,0,160.031,143.933,44.5451,-1,-1,-0.838704,-1.09297,0,0,0.93946,-1.77606,0,0,24.7278,8.31666,0,0
280,3,0,286.41,142.913,126.525,90.3941,-1,0.232787,0.342918,2.2337,0,0.689725,0.157678,2.15041,0,16.3325,16.8067,11.1579,0
281,2,0,395.749,344.794,69.2361,-1,-1,0.142003,1.60651,0,0,-0.480837,-0.467396,0,0,20.7059,14.7987,0,0
282,3,0,412.441,76.278,54.2566,43.1665,-1,1.69741,0.489598,1.09843,0,-0.623026,1.18373,-1.88419,0,17.8961,7.22239,8.40231,0
283,2,0,187.522,175.877,62.2817,-1,-1,1.00515,0.417486,0,0,-2.92429,-3.10327,0,0,34.6764,10.8334,0,0
284,1,0,263.951,218.475,-1,-1,-1,-0.910094,0,0,0,-2.94366,0,0,0,33.304,0,0,0
285,2,0,298.007,144.355,143.575,-1,-1,1.41797,-0.264827,0,0,-2.12025,-2.49787,0,0,12.8014,12.978,0,0
286,1,0,230.355,226.283,-1,-1,-1,1.91222,0,0,0,-2.13525,0,0,0,41.4142,0,0,0
287,1,0,179.982,198.844,-1,-1,-1,1.91585,0,0,0,2.52749,0,0,0,22.2307,0,0,0
288,2,0,212.089,189.827,44.3362,-1,-1,-1.28667,-1.6402,0,0,2.70578,1.91973,0,0,17.8135,8.13413,0,0
289,1,0,239.977,256.981,-1,-1,-1,-0.180452,0,0,0,-2.08935,0,0,0,27.8842,0,0,0
290,1,0,228.348,211.532,-1,-1,-1,2.32511,0,0,0,2.67972,0,0,0,16.7904,0,0,0
291,1,0,428.391,370.121,-1,-1,-1,-1.9059,0,0,0,-1.77776,0,0,0,22.4661,0,0,0
292,2,0,367.738,250.145,39.0367,-1,-1,-0.243883,0.560123,0,0,1.6647,-0.91747,0,0,25.3079,5.5585,0,0
293,1,0,235.065,245.335,-1,-1,-1,-0.443841,0,0,0,-0.823908,0,0,0,29.6926,0,0,0
294,1,0,430.063,406.323,-1,-1,-1,-1.42742,0,0,0,-2.8514,0,0,0,32.4617,0,0,0
295,4,0,364.82,151.904,123.535,76.4936,40.8723,-0.525964,1.01877,0.184173,-1.09415,0.576915,0.916661,0.20579,0.840024,25.6417,13.6085,16.3486,10.2551
296,1,0,281.38,307.639,-1,-1,-1,-0.0356484,0,0,0,0.0927408,0,0,0,27.1213,0,0,0
297,2,0,328.02,240.196,184.833,-1,-1,-1.34615,-1.04568,0,0,2.8797,1.72481,0,0,16.2201,18.3452,0,0
298,1,0,165.291,169.557,-1,-1,-1,-2.04622,0,0,0,2.75653,0,0,0,32.4051,0,0,0
299,2,0,237.912,184.951,46.0852,-1,-1,-0.562964,-1.549,0,0,-1.51401,-1.36313,0,0,24.1446,7.32031,0,0
300,1,0,173.935,203.522,-1,-1,-1,0.606781,0,0,0,-1.66599,0,0,0,34.7533,0,0,0
301,1,0,210.392,217.618,-1,-1,-1,-0.411938,0,0,0,-3.04902,0,0,0,20.5593,0,0,0
302,1,0,197.8,149.311,-1,-1,-1,-1.52421,0,0,0,0.246098,0,0,0,19.0557,0,0,0
303,1,0,318.044,360.786,-1,-1,-1,-0.72219,0,0,0,0.846337,0,0,0,31.0709,0,0,0
304,1,0,176.936,194.957,-1,-1,-1,-0.0602987,0,0,0,-1.021,0,0,0,24.2962,0,0,0
305,2,0,283.377,292.434,35.214,-1,-1,1.05707,1.95253,0,0,2.89921,2.17097,0,0,31.0154,3.56785,0,0
306,1,0,387.311,402.403,-1,-1,-1,-0.246969,0,0,0,1.72898,0,0,0,45.0448,0,0,0
307,2,0,269.658,148.466,134.849,-1,-1,0.474755,1.26026,0,0,-1.58507,-0.89331,0,0,16.514,15.9859,0,0
308,2,0,276.043,227.802,53.336,-1,-1,0.918837,2.13541,0,0,0.328194,1.41643,0,0,27.6425,9.1785,0,0
309,1,0,270.746,291.085,-1,-1,-1,-0.38467,0,0,0,0.531302,0,0,0,19.3809,0,0,0
310,1,0,245.256,247.178,-1,-1,-1,1.14899,0,0,0,-1.30706,0,0,0,22.633,0,0,0
311,2,0,221.049,216.862,40.6765,-1,-1,1.94953,0.0704544,0,0,-0.0974055,2.58173,0,0,20.3077,6.92915,0,0
312,2,0,431.08,396.284,38.7649,-1,-1,0.581071,0.901634,0,0,-0.601446,-1.40176,0,0,32.1756,6.92392,0,0
313,3,0,46.5494,233.678,153.131,52.3642,-1,1.71898,-2.35937,1.56721,0,-0.462052,2.53635,-2.99079,0,21.109,19.0232,9.17859,0
314,1,0,145.763,203.436,-1,-1,-1,0.309644,0,0,0,-1.86611,0,0,0,25.4431,0,0,0
315,1,0,241.531,257.819,-1,-1,-1,-2.00593,0,0,0,0.972992,0,0,0,27.6574,0,0,0
316,2,0,233.123,175.31,47.5533,-1,-1,0.426328,1.34679,0,0,-0.143077,1.2191,0,0,22.9447,6.70428,0,0
317,1,0,175.753,149.155,-1,-1,-1,0.715097,0,0,0,-0.4754,0,0,0,25.1073,0,0,0
318,2,0,362.989,257.698,176.972,-1,-1,-0.120574,0.50747,0,0,-3.10035,-1.57574,0,0,26.8964,21.4474,0,0
319,1,0,268.673,214.45,-1,-1,-1,0.177483,0,0,0,2.14768,0,0,0,24.4134,0,0,0
320,2,0,117.11,196.589,145.712,-1,-1,-0.271804,-2.10145,0,0,1.91459,-1.23558,0,0,28.7278,11.553,0,0
321,1,0,271.772,369.737,-1,-1,-1,1.77799,0,0,0,-2.55379,0,0,0,40.297,0,0,0
322,1,0,322.506,246.006,-1,-1,-1,1.73559,0,0,0,-2.69596,0,0,0,21.8256,0,0,0
323,1,0,200.414,179.791,-1,-1,-1,1.2128,0,0,0,0.280658,0,0,0,37.4409,0,0,0
324,2,0,434.221,365.466,336.238,-1,-1,-0.300255,1.39862,0,0,0.872895,1.31072,0,0,38.2877,45.4283,0,0
325,2,0,163.829,179.707,138.623,-1,-1,0.876827,-2.00672,0,0,0.10952,-2.07293,0,0,23.0296,13.628,0,0
326,3,0,201.503,189.639,64.6973,61.2925,-1,-0.382885,1.279,-1.33486,0,-2.77615,2.98049,1.01677,0,22.9795,8.04026,12.3142,0
327,1,0,284.799,267.846,-1,-1,-1,2.35166,0,0,0,-0.293345,0,0,0,31.3239,0,0,0
328,1,0,164.405,202.18,-1,-1,-1,1.83272,0,0,0,1.262,0,0,0,19.5696,0,0,0
329,4,0,600.95,379.499,331.461,50.9765,35.5067,-0.98577,-0.966783,-0.504408,-0.897065,-2.27303,-1.66527,2.33499,-0.981256,30.2676,37.2957,12.7384,6.8178
330,2,0,197.774,135.543,99.596,-1,-1,-1.44244,2.08908,0,0,-0.584737,0.440698,0,0,20.2414,19.6479,0,0
331,2,0,194.556,328.84,127.002,-1,-1,1.20371,-1.12047,0,0,-1.63246,1.9626,0,0,29.5881,21.8122,0,0
332,1,0,376.979,313.934,-1,-1,-1,-1.04229,0,0,0,-0.132437,0,0,0,20.6839,0,0,0
333,3,0,126.446,168.749,71.3159,44.007,-1,-0.423937,0.204275,2.31193,0,0.673617,0.274139,2.14379,0,18.1456,15.7627,7.8781,0
334,2,0,426.048,263.564,185.549,-1,-1,0.534863,-1.89653,0,0,0.33902,1.12989,0,0,27.287,33.128,0,0
335,1,0,357.608,366.525,-1,-1,-1,0.819342,0,0,0,-2.94155,0,0,0,25.487,0,0,0
336,1,0,300.188,290.597,-1,-1,-1,0.105688,0,0,0,1.61217,0,0,0,28.152,0,0,0
337,2,0,191.281,245.81,49.1332,-1,-1,-0.534419,-0.0717754,0,0,2.77082,0.202217,0,0,24.6241,7.27118,0,0
338,2,0,151.831,306.867,157.83,-1,-1,2.18947,0.551939,0,0,2.99893,-0.36563,0,0,22.2305,13.5099,0,0
339,1,0,247.962,255.423,-1,-1,-1,-0.209749,0,0,0,0.13577,0,0,0,38.5807,0,0,0
340,3,0,365.991,398.955,166.304,42.0574,-1,0.891775,1.51635,1.26517,0,-2.7163,0.979162,-2.46791,0,36.1033,21.9574,4.00394,0
341,3,0,270.588,337.132,111.537,64.9265,-1,0.331852,0.309683,-1.05713,0,-2.5345,0.494806,-2.15066,0,33.401,16.2656,12.3166,0
342,2,0,265.27,218.229,40.924,-1,-1,1.12159,0.924993,0,0,2.39601,1.58016,0,0,22.6352,7.33118,0,0
343,3,0,349.213,188.25,142.767,92.0515,-1,-0.0712409,-0.322069,2.03323,0,2.12133,3.07006,1.02081,0,26.4216,15.7048,10.8062,0
344,2,0,206.602,292.777,171.094,-1,-1,-0.45264,1.67381,0,0,0.678147,-1.57107,0,0,39.8128,22.31,0,0
345,2,0,214.911,336.108,324.98,-1,-1,1.5282,0.418405,0,0,-1.09191,1.25399,0,0,26.8081,31.4286,0,0
346,2,0,269.025,185.073,111.517,-1,-1,-0.348686,0.4534,0,0,2.04692,1.12197,0,0,13.6078,12.8921,0,0
347,3,0,406.434,352.303,273.477,206.31,-1,-0.26547,-0.360761,0.114815,0,-2.43574,2.99163,-0.392936,0,30.3457,62.26,9.99519,0
348,1,0,709.436,726.388,-1,-1,-1,-0.511802,0,0,0,2.3782,0,0,0,34.3818,0,0,0
349,2,0,224.057,136.623,40.1066,-1,-1,0.947088,-1.04902,0,0,2.3807,2.68443,0,0,21.6337,9.90712,0,0
350,4,0,215.071,262.566,115.905,103.025,72.6958,-1.76608,-1.74014,1.12778,-1.7545,1.73525,1.00722,-1.81389,-0.662836,51.5817,19.7295,7.79663,9.80034
351,2,0,211.712,117.445,72.8941,-1,-1,-0.245258,0.197976,0,0,-2.84201,-2.87917,0,0,17.2725,10.1405,0,0
352,2,0,125.973,180.696,68.3502,-1,-1,1.64406,1.44673,0,0,-0.610031,0.0521768,0,0,21.6198,13.0466,0,0
353,2,0,273.371,250.59,36.1279,-1,-1,-1.73855,-2.22067,0,0,0.0990426,0.109365,0,0,48.6797,6.49539,0,0
354,1,0,157.312,176.448,-1,-1,-1,-0.0123185,0,0,0,-2.31362,0,0,0,18.3089,0,0,0
355,1,0,183.664,240.341,-1,-1,-1,2.38213,0,0,0,0.812039,0,0,0,41.3108,0,0,0
356,3,0,304.348,205.839,81.2349,43.9921,-1,1.87207,-0.252533,2.29942,0,2.59929,2.45849,-0.395538,0,40.8547,12.7411,6.67253,0
357,2,0,198.708,251.964,89.6932,-1,-1,-1.66766,1.80809,0,0,-1.01556,1.56863,0,0,36.5452,11.8195,0,0
358,1,0,234.805,41.6397,-1,-1,-1,0.711705,0,0,0,-2.83355,0,0,0,7.37945,0,0,0
359,2,0,267.695,202.48,61.4436,-1,-1,0.751897,2.20144,0,0,-2.45086,-2.76278,0,0,28.3248,8.56292,0,0
360,2,0,440.014,470.409,58.5662,-1,-1,0.28827,0.755176,0,0,-1.08909,-2.29863,0,0,23.7756,11.447,0,0
361,1,0,189.736,167.443,-1,-1,-1,1.75033,0,0,0,2.51281,0,0,0,21.0826,0,0,0
362,1,0,241.8,202.9,-1,-1,-1,-0.274519,0,0,0,2.50579,0,0,0,26.2411,0,0,0
363,2,0,257.219,228.113,120.272,-1,-1,-2.0375,-1.45259,0,0,1.12231,3.05734,0,0,22.596,20.5599,0,0
364,1,0,174.745,177.551,-1,-1,-1,-0.958391,0,0,0,-2.04257,0,0,0,14.3182,0,0,0
365,1,0,268.599,218.366,-1,-1,-1,-0.409774,0,0,0,2.22721,0,0,0,15.3291,0,0,0
366,1,0,166.848,174.286,-1,-1,-1,-1.054,0,0,0,-0.796532,0,0,0,13.4765,0,0,0
367,2,0,290.74,233.615,43.3543,-1,-1,1.08417,-0.0122227,0,0,0.935215,1.36198,0,0,24.0204,6.90572,0,0
368,3,0,112.9,172.578,49.8925,40.3304,-1,0.559215,1.01578,1.43841,0,-3.05574,-0.0591042,-1.51383,0,20.3918,6.64062,8.3674,0
369,2,0,459.858,297.953,65.4531,-1,-1,0.835669,-0.936644,0,0,-0.156101,0.327441,0,0,29.7008,13.9587,0,0
370,1,0,174.3,233.09,-1,-1,-1,-1.22207,0,0,0,-1.63079,0,0,0,25.3016,0,0,0
371,4,0,410.344,247.34,78.2252,37.523,35.0864,0.780457,-1.82312,-1.2418,0.754824,-1.33195,-1.98777,-1.97273,-2.10059,26.2071,18.4987,9.3311,4.519
372,1,0,622.948,669.197,-1,-1,-1,1.17193,0,0,0,3.02493,0,0,0,43.2257,0,0,0
373,4,0,207.916,187.708,66.8966,50.9077,37.6972,0.0389724,-0.932099,2.21716,0.676689,0.598832,-2.67139,1.60897,1.01657,33.9493,12.0637,9.24796,9.74666
374,3,0,226.335,409.281,177.641,62.1034,-1,0.427803,-1.09764,1.10481,0,-1.9223,1.29351,-1.72563,0,55.226,21.5335,12.1351,0
375,2,0,287.997,179.507,90.7742,-1,-1,1.18538,-0.969958,0,0,-3.09978,3.00751,0,0,23.8403,15.2495,0,0
376,2,0,692.712,661.854,36.0481,-1,-1,-0.648958,-1.66812,0,0,2.58261,1.84703,0,0,57.7978,5.92654,0,0
377,3,0,262.485,272.34,94.7416,72.2047,-1,0.438929,-0.0178848,2.00418,0,-1.03022,-0.483597,1.65323,0,24.9821,14.811,10.2377,0
378,1,0,184.871,239.193,-1,-1,-1,-1.89468,0,0,0,-1.50255,0,0,0,18.2394,0,0,0
379,2,0,268.088,154.306,113.815,-1,-1,1.94223,2.38197,0,0,1.44984,0.508121,0,0,16.7693,23.4185,0,0
380,2,0,192.404,240.361,134.671,-1,-1,-0.444995,1.17459,0,0,-1.39365,-1.13955,0,0,30.9563,21.1284,0,0
381,4,0,183.124,184.536,65.023,38.1548,36.2829,0.433488,2.31864,2.02349,1.73024,-1.44964,-3.11993,2.18081,-3.02301,18.4746,12.8475,6.97564,6.61148
382,2,0,172.348,109.778,66.0577,-1,-1,1.24257,0.646182,0,0,-1.48354,-1.76584,0,0,16.2839,11.3141,0,0
383,1,0,115.048,186.409,-1,-1,-1,0.909191,0,0,0,-2.50047,0,0,0,19.3346,0,0,0
384,4,0,173.112,117.199,71.3713,57.7379,40.0403,1.27684,1.85772,1.34444,0.766376,0.905594,-0.106726,0.124437,2.95436,10.9758,11.6797,10.7347,6.41429
385,1,0,347.387,371.582,-1,-1,-1,-0.563361,0,0,0,2.63795,0,0,0,46.6922,0,0,0
386,2,0,183.284,130.143,61.053,-1,-1,-0.587355,-0.00290925,0,0,-2.55759,-3.075,0,0,17.7231,9.20796,0,0
387,1,0,181.665,172.479,-1,-1,-1,-1.97415,0,0,0,0.900821,0,0,0,11.4868,0,0,0
388,2,0,293.9,229.435,67.9323,-1,-1,0.0941977,-2.13152,0,0,-1.96262,-0.586072,0,0,21.7312,7.56514,0,0
389,3,0,236.171,158.93,69.0735,35.3442,-1,-0.446322,-1.82776,2.1148,0,0.720294,2.47792,0.232418,0,20.3729,11.9701,7.30458,0
390,3,0,313.531,220.741,175.39,44.5681,-1,-0.388204,0.115318,0.263374,0,-0.601866,0.68109,-2.94431,0,19.171,15.705,7.77255,0
391,3,0,262.96,266.096,45.7201,35.9893,-1,-1.30477,-0.787299,1.44178,0,-0.446725,-0.439432,2.25527,0,60.3265,7.30018,5.94429,0
392,3,0,292.427,441.388,136.08,39.6362,-1,-0.339873,1.626,1.99575,0,-2.97102,-0.331333,0.304191,0,19.8573,27.0448,7.76797,0
393,1,0,264.574,286.82,-1,-1,-1,-1.2242,0,0,0,-2.7866,0,0,0,31.8998,0,0,0
394,1,0,165.498,185.009,-1,-1,-1,0.600971,0,0,0,1.12865,0,0,0,20.9738,0,0,0
395,1,0,264.33,245.875,-1,-1,-1,-0.648078,0,0,0,-3.07738,0,0,0,28.7926,0,0,0
396,4,0,113.375,150.848,68.1307,55.3102,49.6371,1.97633,-2.10098,-2.33852,0.225576,0.0140449,-3.08542,2.11458,-3.05177,32.8332,5.85077,7.92209,9.3275
397,1,0,366.558,388.752,-1,-1,-1,-0.867569,0,0,0,0.75919,0,0,0,17.204,0,0,0
398,2,0,138.264,171.211,36.8711,-1,-1,-1.31447,2.27077,0,0,-2.343,1.71205,0,0,18.0417,8.12797,0,0
399,2,0,118.594,216.441,52.3165,-1,-1,-2.00793,-1.91989,0,0,-2.9872,0.517676,0,0,23.8528,13.5899,0,0
400,2,0,277.399,158.524,59.0916,-1,-1,-2.11679,-1.67118,0,0,-1.16124,-1.63585,0,0,29.7701,13.6726,0,0
401,1,0,168.194,196.807,-1,-1,-1,0.236485,0,0,0,-2.37597,0,0,0,25.6273,0,0,0
402,1,0,235.325,225.434,-1,-1,-1,1.19608,0,0,0,0.655451,0,0,0,23.5371,0,0,0
403,4,0,311.752,165.675,154.466,84.7223,42.5196,-0.348088,0.181139,-1.86708,0.615947,-1.01846,-1.33299,1.57366,-1.51846,17.9477,29.071,14.5365,7.88194
404,2,0,539.311,533.419,62.9939,-1,-1,-0.113921,0.239281,0,0,1.03579,2.70424,0,0,38.8511,11.235,0,0
405,1,0,252.478,285.524,-1,-1,-1,0.401997,0,0,0,-2.70056,0,0,0,18.5304,0,0,0
406,3,0,108.172,254.6,79.1911,56.2876,-1,-0.878185,-1.77663,0.244951,0,-0.46067,2.52138,2.44123,0,25.1145,9.05973,8.8248,0
407,1,0,217.018,174.039,-1,-1,-1,0.970125,0,0,0,-0.910631,0,0,0,27.6142,0,0,0
408,3,0,381.72,273.845,80.5056,68.2053,-1,-0.226845,0.246546,1.47015,0,-0.200217,-0.386388,-0.719982,0,56.2021,16.3883,9.74208,0
