entry,numberOfJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
1099,4,269.328,249.565,168.127,166.61,81.6664,-0.844188,0.883147,-1.43752,-0.779659,1.00035,0.0456791,-2.25612,0.554645,20.9062,29.2971,20.3403,8.62447
1100,1,394.072,391.906,-1,-1,-1,0.632087,0.883147,-1.43752,-0.779659,-0.397428,0.0456791,-2.25612,0.554645,30.4031,29.2971,20.3403,8.62447
1101,2,357.696,313.573,54.0519,-1,-1,1.23244,-2.35694,-1.43752,-0.779659,0.379437,0.448623,-2.25612,0.554645,32.946,9.7331,20.3403,8.62447
1102,1,354.506,360.606,-1,-1,-1,1.12829,-2.35694,-1.43752,-0.779659,2.88874,0.448623,-2.25612,0.554645,32.8469,9.7331,20.3403,8.62447
1103,2,234.698,167.822,75.3431,-1,-1,-1.79206,-0.908097,-1.43752,-0.779659,0.694469,-0.376507,-2.25612,0.554645,23.5431,15.5975,20.3403,8.62447
1104,1,205.392,269.065,-1,-1,-1,-1.24382,-0.908097,-1.43752,-0.779659,-0.357669,-0.376507,-2.25612,0.554645,34.6882,15.5975,20.3403,8.62447
1105,1,283.971,306.133,-1,-1,-1,-0.960385,-0.908097,-1.43752,-0.779659,-0.5618,-0.376507,-2.25612,0.554645,24.3608,15.5975,20.3403,8.62447
1106,3,293.258,271.975,46.6199,37.4578,-1,-1.6851,1.62757,-1.39613,-0.779659,2.60442,1.1299,2.1384,0.554645,24.2411,8.49216,5.88535,8.62447
1107,2,420.154,411.589,62.3499,-1,-1,0.927441,0.803497,-1.39613,-0.779659,1.52406,2.39336,2.1384,0.554645,31.852,9.28496,5.88535,8.62447
1108,2,696.202,366.018,339.425,-1,-1,-0.636652,-0.201485,-1.39613,-0.779659,0.578826,0.351367,2.1384,0.554645,34.3998,51.1692,5.88535,8.62447
1109,3,342.154,229.204,160.142,96.9888,-1,2.12963,0.021345,0.529165,-0.779659,2.18952,-2.15112,-2.33434,0.554645,35.5945,15.8515,12.213,8.62447
1110,2,239.957,250.605,37.8782,-1,-1,0.0928494,0.557509,0.529165,-0.779659,-0.0981043,-2.1361,-2.33434,0.554645,31.4914,6.50971,12.213,8.62447
1111,2,320.191,249.138,52.2407,-1,-1,-0.403216,2.06797,0.529165,-0.779659,1.41683,1.76822,-2.33434,0.554645,15.5852,9.50197,12.213,8.62447
1112,1,235.365,250.615,-1,-1,-1,1.91769,2.06797,0.529165,-0.779659,1.34222,1.76822,-2.33434,0.554645,23.2468,9.50197,12.213,8.62447
1113,1,42.729,251.034,-1,-1,-1,-0.214678,2.06797,0.529165,-0.779659,2.04785,1.76822,-2.33434,0.554645,26.2639,9.50197,12.213,8.62447
1114,1,207.753,170.524,-1,-1,-1,1.57083,2.06797,0.529165,-0.779659,0.651512,1.76822,-2.33434,0.554645,18.7308,9.50197,12.213,8.62447
1115,0,160.054,-1,-1,-1,-1,1.57083,2.06797,0.529165,-0.779659,0.651512,1.76822,-2.33434,0.554645,18.7308,9.50197,12.213,8.62447
1116,2,90.4098,214.009,79.161,-1,-1,2.30627,0.582255,0.529165,-0.779659,-0.0411398,2.94055,-2.33434,0.554645,43.5644,12.7156,12.213,8.62447
1117,2,175.659,202.165,51.143,-1,-1,1.03886,2.07602,0.529165,-0.779659,2.0321,-0.168812,-2.33434,0.554645,11.9619,11.1607,12.213,8.62447
1118,3,278.662,245.939,182.691,65.8696,-1,2.35763,0.659634,1.15515,-0.779659,-0.751837,-2.70699,-3.02854,0.554645,27.6495,26.9912,10.9166,8.62447
1119,0,198.718,-1,-1,-1,-1,2.35763,0.659634,1.15515,-0.779659,-0.751837,-2.70699,-3.02854,0.554645,27.6495,26.9912,10.9166,8.62447
1120,1,213.903,250.659,-1,-1,-1,1.96526,0.659634,1.15515,-0.779659,-1.86357,-2.70699,-3.02854,0.554645,25.7106,26.9912,10.9166,8.62447
1121,2,137.961,308.982,166.572,-1,-1,-0.951547,-2.3429,1.15515,-0.779659,1.37987,-1.70827,-3.02854,0.554645,28.1087,23.2604,10.9166,8.62447
1122,1,304.821,303.683,-1,-1,-1,2.29275,-2.3429,1.15515,-0.779659,-1.63963,-1.70827,-3.02854,0.554645,56.0568,23.2604,10.9166,8.62447
1123,3,161.354,202.117,44.1697,44.0437,-1,-1.09554,-2.26627,0.333594,-0.779659,-1.828,-0.619367,-2.27647,0.554645,24.7134,5.98209,6.60164,8.62447
1124,1,207.046,231.866,-1,-1,-1,1.26111,-2.26627,0.333594,-0.779659,-1.025,-0.619367,-2.27647,0.554645,39.1576,5.98209,6.60164,8.62447
1125,3,343.526,204.359,91.1245,37.8201,-1,1.37113,0.297801,-1.04468,-0.779659,0.92237,1.55168,2.04546,0.554645,30.3662,9.04814,4.53823,8.62447
1126,1,206.453,209.283,-1,-1,-1,0.91378,0.297801,-1.04468,-0.779659,-1.61873,1.55168,2.04546,0.554645,16.5202,9.04814,4.53823,8.62447
1127,2,211.426,212.647,40.581,-1,-1,-0.0896333,0.977862,-1.04468,-0.779659,1.34501,-0.53397,2.04546,0.554645,25.93,7.48404,4.53823,8.62447
1128,1,235.989,246.47,-1,-1,-1,1.41143,0.977862,-1.04468,-0.779659,-1.63012,-0.53397,2.04546,0.554645,31.3609,7.48404,4.53823,8.62447
1129,2,270.13,169.331,48.3824,-1,-1,-1.97425,-1.08177,-1.04468,-0.779659,1.03686,0.601683,2.04546,0.554645,22.8601,9.64531,4.53823,8.62447
1130,1,220.175,175.943,-1,-1,-1,-1.12424,-1.08177,-1.04468,-0.779659,-1.36437,0.601683,2.04546,0.554645,12.511,9.64531,4.53823,8.62447
1131,5,197.016,201.351,135.833,72.0349,65.6884,1.11499,2.32472,-0.943258,-0.237,2.44572,-0.723456,2.58589,2.68448,19.068,25.5488,14.9306,12.1863
1132,3,408.328,243.81,84.6291,71.3878,-1,0.0127755,0.42529,-1.82739,-0.237,-3.04057,-2.80797,2.45401,2.68448,32.33,9.31581,9.60608,12.1863
1133,1,181.274,209.166,-1,-1,-1,-1.34252,0.42529,-1.82739,-0.237,2.89871,-2.80797,2.45401,2.68448,29.4877,9.31581,9.60608,12.1863
1134,3,367.417,199.457,140.314,51.365,-1,-0.551333,-0.909488,-1.32866,-0.237,-2.3767,-1.7867,-2.45783,2.68448,31.3216,21.3679,10.3035,12.1863
1135,1,242.094,206.393,-1,-1,-1,-0.389031,-0.909488,-1.32866,-0.237,-2.91351,-1.7867,-2.45783,2.68448,21.9404,21.3679,10.3035,12.1863
1136,1,329.516,241.25,-1,-1,-1,1.33426,-0.909488,-1.32866,-0.237,1.563,-1.7867,-2.45783,2.68448,17.9105,21.3679,10.3035,12.1863
1137,1,153.202,167.626,-1,-1,-1,2.11368,-0.909488,-1.32866,-0.237,1.99577,-1.7867,-2.45783,2.68448,9.00148,21.3679,10.3035,12.1863
1138,3,560.402,573.703,145.54,57.0133,-1,0.923997,2.03928,0.479197,-0.237,-1.99389,-0.763986,-0.228381,2.68448,33.8257,11.7071,8.12978,12.1863
1139,1,220.741,326.418,-1,-1,-1,-1.01266,2.03928,0.479197,-0.237,-1.85124,-0.763986,-0.228381,2.68448,25.2824,11.7071,8.12978,12.1863
1140,2,138.143,409.395,259.462,-1,-1,-1.31259,1.36023,0.479197,-0.237,-2.28403,1.03543,-0.228381,2.68448,35.9791,21.2148,8.12978,12.1863
1141,1,203.454,218.935,-1,-1,-1,2.15808,1.36023,0.479197,-0.237,-2.66113,1.03543,-0.228381,2.68448,8.43489,21.2148,8.12978,12.1863
1142,2,439.018,375.558,85.299,-1,-1,-0.372309,-0.585547,0.479197,-0.237,-1.74357,-2.32788,-0.228381,2.68448,31.0898,15.3342,8.12978,12.1863
1143,1,236.103,147.537,-1,-1,-1,1.02123,-0.585547,0.479197,-0.237,-0.0507568,-2.32788,-0.228381,2.68448,20.3505,15.3342,8.12978,12.1863
1144,1,173.251,200.144,-1,-1,-1,0.186538,-0.585547,0.479197,-0.237,-0.844443,-2.32788,-0.228381,2.68448,24.7517,15.3342,8.12978,12.1863
1145,1,243.072,242.999,-1,-1,-1,0.898885,-0.585547,0.479197,-0.237,-0.744765,-2.32788,-0.228381,2.68448,26.1251,15.3342,8.12978,12.1863
1146,4,207.529,131.33,73.4868,59.8872,41.6801,0.249415,0.847402,0.0321503,1.76568,-0.257612,0.58209,-0.901399,1.21897,22.1113,9.29925,7.94322,5.24525
1147,1,295.377,235.667,-1,-1,-1,-0.745641,0.847402,0.0321503,1.76568,-2.99302,0.58209,-0.901399,1.21897,21.4206,9.29925,7.94322,5.24525
1148,2,173.666,274.554,154.753,-1,-1,-1.36174,-0.258043,0.0321503,1.76568,0.439867,-2.01452,-0.901399,1.21897,35.7838,19.7645,7.94322,5.24525
1149,2,125.3,198.17,65.7604,-1,-1,1.78806,1.47722,0.0321503,1.76568,-1.76561,1.48066,-0.901399,1.21897,26.0978,11.0423,7.94322,5.24525
1150,3,201.709,159.192,52.6672,36.368,-1,-0.267842,-1.48639,-0.909351,1.76568,1.02949,1.51069,-0.624767,1.21897,21.042,4.7001,4.15329,5.24525
1151,2,249.454,211.94,47.9088,-1,-1,0.448839,1.89949,-0.909351,1.76568,-1.6214,-1.34786,-0.624767,1.21897,20.4708,9.35612,4.15329,5.24525
1152,2,108.091,315.259,101.929,-1,-1,-0.241527,0.257055,-0.909351,1.76568,-0.335034,2.00848,-0.624767,1.21897,14.4995,7.84897,4.15329,5.24525
1153,1,223.119,189.856,-1,-1,-1,-0.180842,0.257055,-0.909351,1.76568,2.44195,2.00848,-0.624767,1.21897,17.4607,7.84897,4.15329,5.24525
1154,2,238.116,186.132,87.6395,-1,-1,0.559468,-0.200946,-0.909351,1.76568,0.0881306,-1.22293,-0.624767,1.21897,26.9602,11.6608,4.15329,5.24525
1155,1,237.67,50.3396,-1,-1,-1,-0.74669,-0.200946,-0.909351,1.76568,-2.7157,-1.22293,-0.624767,1.21897,5.70269,11.6608,4.15329,5.24525
1156,4,177.973,163.679,61.2262,59.8543,50.8718,0.222989,-0.228557,-0.272285,1.33236,-0.45931,-2.35349,-0.290001,1.85141,12.5636,8.31449,8.01364,9.04391
1157,2,197.654,135.991,88.1106,-1,-1,0.68731,0.574849,-0.272285,1.33236,0.188231,1.48565,-0.290001,1.85141,17.6304,9.94128,8.01364,9.04391
1158,1,181.014,219.985,-1,-1,-1,1.05008,0.574849,-0.272285,1.33236,-0.115098,1.48565,-0.290001,1.85141,22.9359,9.94128,8.01364,9.04391
1159,1,252.495,272.962,-1,-1,-1,-1.86816,0.574849,-0.272285,1.33236,1.22806,1.48565,-0.290001,1.85141,14.2188,9.94128,8.01364,9.04391
1160,1,257.088,255.356,-1,-1,-1,1.31754,0.574849,-0.272285,1.33236,-1.52775,1.48565,-0.290001,1.85141,35.2835,9.94128,8.01364,9.04391
1161,1,391.053,317.63,-1,-1,-1,0.468357,0.574849,-0.272285,1.33236,0.83802,1.48565,-0.290001,1.85141,53.5271,9.94128,8.01364,9.04391
1162,1,283.421,291.97,-1,-1,-1,0.104424,0.574849,-0.272285,1.33236,-1.2274,1.48565,-0.290001,1.85141,38.1239,9.94128,8.01364,9.04391
1163,3,299.108,276.879,90.5409,53.3313,-1,0.526038,0.262908,1.45117,1.33236,2.06507,0.113686,1.79566,1.85141,41.3696,13.1357,8.83525,9.04391
1164,1,196.076,234.12,-1,-1,-1,1.02694,0.262908,1.45117,1.33236,1.33488,0.113686,1.79566,1.85141,22.4733,13.1357,8.83525,9.04391
1165,1,563.122,599.213,-1,-1,-1,1.08616,0.262908,1.45117,1.33236,-0.676491,0.113686,1.79566,1.85141,106.383,13.1357,8.83525,9.04391
1166,1,410.729,308.568,-1,-1,-1,1.13398,0.262908,1.45117,1.33236,-2.9144,0.113686,1.79566,1.85141,35.8403,13.1357,8.83525,9.04391
1167,1,309.437,295.914,-1,-1,-1,1.52882,0.262908,1.45117,1.33236,3.09929,0.113686,1.79566,1.85141,30.9676,13.1357,8.83525,9.04391
1168,1,445.481,463.79,-1,-1,-1,-0.805823,0.262908,1.45117,1.33236,1.671,0.113686,1.79566,1.85141,51.3506,13.1357,8.83525,9.04391
