entry,numberOfJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
0,1,296.16,299.878,-1,-1,-1,-0.370578,0,0,0,1.94733,0,0,0,26.9444,0,0,0
1,3,327.266,206.336,107.953,55.0848,-1,0.520788,-2.36415,0.373186,0,-0.440108,-0.60391,-1.09432,0,24.7022,11.6561,10.3263,0
2,3,399.799,380.227,68.8415,43.587,-1,-1.46097,-1.88411,0.782778,0,-2.96484,-2.41576,0.34097,0,47.7142,13.7601,7.89883,0
3,2,435.202,315.304,40.2604,-1,-1,-0.714962,-1.65467,0.782778,0,-2.25036,-2.15698,0.34097,0,42.5616,2.84653,7.89883,0
4,1,231.831,249.982,-1,-1,-1,-1.43545,-1.65467,0.782778,0,-1.2183,-2.15698,0.34097,0,31.1045,2.84653,7.89883,0
5,1,176.42,202.533,-1,-1,-1,-0.107676,-1.65467,0.782778,0,1.59621,-2.15698,0.34097,0,15.0079,2.84653,7.89883,0
6,2,295.934,155.811,59.6488,-1,-1,-0.121803,0.217611,0.782778,0,-3.0212,-2.66263,0.34097,0,34.2163,8.94339,7.89883,0
7,3,682.093,616.848,80.5165,76.2303,-1,0.731432,1.88055,2.30148,0,2.62692,2.98805,1.30001,0,30.6272,12.1176,7.89389,0
8,2,550.97,520.659,195.196,-1,-1,-1.01702,-1.06676,2.30148,0,-2.78413,-1.42273,1.30001,0,67.9932,31.1319,7.89389,0
9,1,312.804,370.177,-1,-1,-1,-0.336174,-1.06676,2.30148,0,-1.87441,-1.42273,1.30001,0,22.707,31.1319,7.89389,0
10,2,116.955,189.85,82.8786,-1,-1,-1.14216,-0.979782,2.30148,0,2.9254,-0.777792,1.30001,0,22.5607,10.6115,7.89389,0
11,1,224.625,243.18,-1,-1,-1,0.493628,-0.979782,2.30148,0,2.31334,-0.777792,1.30001,0,20.9363,10.6115,7.89389,0
12,1,457.818,478.356,-1,-1,-1,-2.21068,-0.979782,2.30148,0,1.56842,-0.777792,1.30001,0,28.4182,10.6115,7.89389,0
13,2,338.776,305.517,59.9088,-1,-1,1.58009,0.146282,2.30148,0,-0.429731,-1.49567,1.30001,0,45.7872,9.59847,7.89389,0
14,2,284.294,175.724,124.054,-1,-1,-0.348979,-0.991451,2.30148,0,1.54858,1.45632,1.30001,0,13.7052,12.5803,7.89389,0
15,2,395.208,397.134,36.741,-1,-1,-0.974526,0.454069,2.30148,0,0.358064,1.4698,1.30001,0,46.2841,5.90617,7.89389,0
16,1,194.004,201.124,-1,-1,-1,-0.47426,0.454069,2.30148,0,-2.00862,1.4698,1.30001,0,35.0712,5.90617,7.89389,0
17,2,95.6513,210.681,175.843,-1,-1,1.16725,-0.582041,2.30148,0,0.199033,2.85884,1.30001,0,12.5214,27.7016,7.89389,0
18,1,202.462,163.655,-1,-1,-1,0.255951,-0.582041,2.30148,0,-1.93267,2.85884,1.30001,0,16.2946,27.7016,7.89389,0
19,1,573.149,589.175,-1,-1,-1,0.820885,-0.582041,2.30148,0,2.89768,2.85884,1.30001,0,45.6631,27.7016,7.89389,0
20,2,154.896,224.578,94.8911,-1,-1,1.334,-2.19194,2.30148,0,-2.65293,-0.610652,1.30001,0,39.0377,10.8787,7.89389,0
21,3,116.24,157.636,114.055,111.905,-1,-2.25163,0.0208804,-0.809155,0,2.49709,-0.148607,-0.0607757,0,11.5273,16.1974,17.0845,0
22,3,229.1,252.702,103.688,82.9381,-1,1.07873,-2.07178,-0.179692,0,0.728069,0.821155,-3.08631,0,23.0577,12.0559,12.9534,0
23,3,154.184,261.33,111.86,87.7628,-1,0.31103,0.33024,-0.0809957,0,-2.65325,0.949189,1.5038,0,32.8334,15.1434,9.77066,0
24,1,232.724,252.746,-1,-1,-1,-0.737627,0.33024,-0.0809957,0,1.38408,0.949189,1.5038,0,12.7777,15.1434,9.77066,0
25,3,371.774,224.924,105.76,53.2671,-1,-0.470684,-1.53394,0.0077978,0,-1.83678,-1.53576,-2.14013,0,22.7898,15.2191,7.9174,0
26,2,193.711,179.605,40.5301,-1,-1,-1.24704,1.65981,0.0077978,0,2.07474,-0.130874,-2.14013,0,21.0605,7.27961,7.9174,0
27,2,272.548,287.997,101.906,-1,-1,0.767342,-0.148595,0.0077978,0,2.72918,2.62458,-2.14013,0,23.8124,15.971,7.9174,0
28,1,494.858,536.759,-1,-1,-1,0.382638,-0.148595,0.0077978,0,-3.07518,2.62458,-2.14013,0,34.621,15.971,7.9174,0
29,1,200.692,191.662,-1,-1,-1,1.40737,-0.148595,0.0077978,0,1.02576,2.62458,-2.14013,0,21.7539,15.971,7.9174,0
30,3,579.813,517.808,38.2337,35.8346,-1,-0.764917,1.59048,2.29154,0,2.1184,-2.77548,2.87793,0,36.1129,5.74507,5.27946,0
31,2,182.395,213.746,48.9525,-1,-1,-1.29103,0.446658,2.29154,0,3.08778,1.05957,2.87793,0,17.8724,7.13118,5.27946,0
32,2,228.969,207.652,39.5737,-1,-1,-1.51017,-1.64652,2.29154,0,-3.10688,-1.27894,2.87793,0,23.9255,6.31455,5.27946,0
33,3,324.262,306.847,89.36,48.133,-1,1.38592,-1.758,-2.04665,0,0.339188,0.229961,-1.44893,0,45.0548,10.2908,7.55601,0
34,1,281.747,188.606,-1,-1,-1,0.854267,-1.758,-2.04665,0,0.237223,0.229961,-1.44893,0,27.0491,10.2908,7.55601,0
35,2,81.9362,255.282,233.072,-1,-1,0.114829,-2.24217,-2.04665,0,0.390476,-3.07155,-1.44893,0,39.5356,17.3973,7.55601,0
36,1,236.821,236.501,-1,-1,-1,2.24054,-2.24217,-2.04665,0,2.93454,-3.07155,-1.44893,0,14.3531,17.3973,7.55601,0
37,3,289.954,142.52,129.161,63.4933,-1,0.316169,2.28965,1.36769,0,-1.28313,-2.52174,-1.45532,0,17.9115,13.3017,9.48645,0
38,2,244.723,121.4,43.2382,-1,-1,0.664159,0.269169,1.36769,0,0.188004,-1.02464,-1.45532,0,21.3559,9.69571,9.48645,0
39,2,370.874,626.198,294.9,-1,-1,0.671552,1.60725,1.36769,0,-2.46948,0.103247,-1.45532,0,71.6304,33.5199,9.48645,0
40,2,175.801,190.536,56.8238,-1,-1,-0.150438,1.0381,1.36769,0,-0.38503,1.47457,-1.45532,0,26.2979,9.13867,9.48645,0
41,1,156.612,169.704,-1,-1,-1,-0.755726,1.0381,1.36769,0,3.03562,1.47457,-1.45532,0,39.1414,9.13867,9.48645,0
42,0,275.736,-1,-1,-1,-1,-0.755726,1.0381,1.36769,0,3.03562,1.47457,-1.45532,0,39.1414,9.13867,9.48645,0
43,1,197.474,185.752,-1,-1,-1,1.80074,1.0381,1.36769,0,0.582905,1.47457,-1.45532,0,15.2237,9.13867,9.48645,0
44,1,214.255,231.282,-1,-1,-1,-0.783336,1.0381,1.36769,0,0.237786,1.47457,-1.45532,0,14.8852,9.13867,9.48645,0
45,1,331.643,301.017,-1,-1,-1,0.103133,1.0381,1.36769,0,-3.12538,1.47457,-1.45532,0,50.2263,9.13867,9.48645,0
46,1,254.243,259.164,-1,-1,-1,-1.88537,1.0381,1.36769,0,1.6447,1.47457,-1.45532,0,23.3168,9.13867,9.48645,0
47,2,264.328,170.101,75.6672,-1,-1,-0.814374,-1.27364,1.36769,0,-1.96441,-2.03795,-1.45532,0,23.7764,11.0868,9.48645,0
48,2,534.868,522.623,35.7099,-1,-1,1.08296,-0.981555,1.36769,0,-1.49523,-2.50436,-1.45532,0,45.0813,6.16344,9.48645,0
49,1,351.046,403.893,-1,-1,-1,0.862198,-0.981555,1.36769,0,-0.266228,-2.50436,-1.45532,0,37.4253,6.16344,9.48645,0
50,1,245.095,249.722,-1,-1,-1,-0.81908,-0.981555,1.36769,0,-0.812343,-2.50436,-1.45532,0,40.2359,6.16344,9.48645,0
51,2,273.22,200.491,71.4745,-1,-1,1.5683,2.39983,1.36769,0,0.101925,-0.550164,-1.45532,0,18.6292,6.38311,9.48645,0
52,2,332.565,473.621,199.916,-1,-1,-1.08904,0.0985773,1.36769,0,0.0596316,-2.45673,-1.45532,0,41.8175,43.4129,9.48645,0
53,6,211.994,146.667,91.2679,54.4594,41.5431,0.0795548,1.49774,-1.58423,1.38841,-3.0639,1.06552,0.849975,1.63872,18.9639,15.5796,6.51105,5.12952
54,3,315.026,192.169,75.2447,42.6952,-1,0.648202,-0.767433,-0.154368,1.38841,-2.58356,-1.83262,-2.2562,1.63872,26.5518,11.0922,8.88048,5.12952
55,1,188.498,188.885,-1,-1,-1,1.25634,-0.767433,-0.154368,1.38841,-1.53337,-1.83262,-2.2562,1.63872,22.4446,11.0922,8.88048,5.12952
56,1,503.237,503.688,-1,-1,-1,-2.26754,-0.767433,-0.154368,1.38841,0.79984,-1.83262,-2.2562,1.63872,27.7646,11.0922,8.88048,5.12952
57,1,169.088,262.257,-1,-1,-1,-0.43446,-0.767433,-0.154368,1.38841,0.759699,-1.83262,-2.2562,1.63872,34.0549,11.0922,8.88048,5.12952
58,1,222.417,263.824,-1,-1,-1,0.769471,-0.767433,-0.154368,1.38841,-0.859068,-1.83262,-2.2562,1.63872,28.6773,11.0922,8.88048,5.12952
59,2,328.253,246.621,233.636,-1,-1,-0.429111,2.17161,-0.154368,1.38841,1.54104,-0.00335519,-2.2562,1.63872,27.5097,43.8701,8.88048,5.12952
60,3,234.572,212.656,45.7674,43.6126,-1,-1.08404,-0.135033,2.03734,1.38841,-0.55918,1.02715,1.58798,1.63872,19.0961,12.7043,5.42388,5.12952
61,4,307.782,142.031,139.474,90.5346,36.6342,-1.8045,0.195712,-1.41607,0.546273,0.0162241,-1.53723,0.193466,-0.229404,16.0501,17.5271,12.0941,6.45794
62,2,204.732,246.701,39.9857,-1,-1,-0.204627,-0.326005,-1.41607,0.546273,-2.61102,0.502464,0.193466,-0.229404,54.3193,6.81893,12.0941,6.45794
63,3,88.6389,319.609,220.981,49.3857,-1,-1.59633,-0.594049,0.186636,0.546273,-2.37236,0.389667,0.515792,-0.229404,43.8978,21.2325,7.39948,6.45794
64,1,422.202,416.536,-1,-1,-1,1.5321,-0.594049,0.186636,0.546273,1.86647,0.389667,0.515792,-0.229404,34.8256,21.2325,7.39948,6.45794
65,2,133.756,163.717,62.2266,-1,-1,-0.393526,-0.153526,0.186636,0.546273,0.204616,-2.14598,0.515792,-0.229404,16.5986,10.3612,7.39948,6.45794
66,1,282.681,302.462,-1,-1,-1,1.13085,-0.153526,0.186636,0.546273,-2.02669,-2.14598,0.515792,-0.229404,20.2227,10.3612,7.39948,6.45794
67,3,225.91,107.389,82.7615,66.2236,-1,-1.61201,-1.11585,-0.58105,0.546273,-0.0580626,-0.346722,0.143875,-0.229404,20.3467,15.2044,8.98619,6.45794
68,2,212.282,166.248,40.0144,-1,-1,2.18082,2.0314,-0.58105,0.546273,1.80863,1.00113,0.143875,-0.229404,12.2544,6.5182,8.98619,6.45794
69,1,213.408,208.758,-1,-1,-1,-1.45847,2.0314,-0.58105,0.546273,-2.20118,1.00113,0.143875,-0.229404,25.3756,6.5182,8.98619,6.45794
70,2,248.368,195.257,42.3205,-1,-1,-0.144943,0.443495,-0.58105,0.546273,-0.304916,-0.0792277,0.143875,-0.229404,12.8627,5.81903,8.98619,6.45794
71,1,213.043,230.483,-1,-1,-1,-0.696334,0.443495,-0.58105,0.546273,-0.943063,-0.0792277,0.143875,-0.229404,21.1014,5.81903,8.98619,6.45794
72,1,195.82,202.11,-1,-1,-1,-1.44599,0.443495,-0.58105,0.546273,1.06879,-0.0792277,0.143875,-0.229404,16.3733,5.81903,8.98619,6.45794
73,4,95.3889,168.645,112.934,62.2979,51.4826,-0.812013,-0.152483,-1.23364,-2.34987,0.565654,-3.09466,-1.84062,0.111468,13.7134,12.9908,14.8366,7.18984
74,3,162.594,230.218,42.2236,38.4061,-1,-1.52647,-2.27707,-0.120663,-2.34987,-0.865214,1.91574,1.86421,0.111468,24.5968,4.97061,7.94713,7.18984
75,2,220.676,217.045,65.3348,-1,-1,-0.821159,-1.93793,-0.120663,-2.34987,2.78593,0.978326,1.86421,0.111468,20.6868,6.16328,7.94713,7.18984
76,1,234.996,171.652,-1,-1,-1,-0.72886,-1.93793,-0.120663,-2.34987,-2.0883,0.978326,1.86421,0.111468,34.1117,6.16328,7.94713,7.18984
77,1,279.477,282.059,-1,-1,-1,0.766842,-1.93793,-0.120663,-2.34987,3.00525,0.978326,1.86421,0.111468,25.7311,6.16328,7.94713,7.18984
78,5,200.967,155.033,96.8698,96.1489,48.9047,1.04645,-1.21431,-1.64063,0.957287,-2.73395,0.830656,1.72411,3.09439,21.4195,20.182,14.6038,6.50053
79,1,163.814,185.941,-1,-1,-1,0.315085,-1.21431,-1.64063,0.957287,-1.35941,0.830656,1.72411,3.09439,16.8832,20.182,14.6038,6.50053
80,2,188.188,204.535,53.4899,-1,-1,1.2588,0.659908,-1.64063,0.957287,2.35938,-0.770092,1.72411,3.09439,24.6593,7.43886,14.6038,6.50053
81,3,474.969,274.687,206.185,48.9432,-1,-1.42136,-1.14477,-1.19836,0.957287,-3.10523,-2.72974,2.51653,3.09439,37.1019,27.4539,10.4418,6.50053
82,2,345.923,297.23,70.5991,-1,-1,-0.832189,-0.516215,-1.19836,0.957287,2.03827,3.10535,2.51653,3.09439,52.6752,10.7387,10.4418,6.50053
83,4,317.427,241.102,98.2298,50.7741,45.746,1.80974,0.838563,-2.39533,2.02221,-1.73418,-2.17442,2.14529,-3.03769,32.2872,20.3701,9.10828,7.30069
84,1,203.309,219.106,-1,-1,-1,-1.37316,0.838563,-2.39533,2.02221,1.6802,-2.17442,2.14529,-3.03769,23.0769,20.3701,9.10828,7.30069
85,2,252.443,229.771,56.9711,-1,-1,0.677345,0.119741,-2.39533,2.02221,-0.577946,-1.70208,2.14529,-3.03769,22.4453,6.59229,9.10828,7.30069
86,2,192.715,206.934,39.1175,-1,-1,0.247936,1.83391,-2.39533,2.02221,0.221423,-1.86633,2.14529,-3.03769,29.1016,7.95629,9.10828,7.30069
87,3,231.88,277.488,66.3518,65.0844,-1,1.62419,-2.10201,0.950224,2.02221,-0.149147,1.79137,0.803507,-3.03769,32.561,7.13641,9.60669,7.30069
88,3,215.009,289.101,88.3283,70.2803,-1,-0.700896,-1.30894,0.366054,2.02221,-0.444582,-2.21067,-3.13958,-3.03769,41.1867,16.8924,8.57565,7.30069
89,2,456.139,450.144,54.5645,-1,-1,0.481597,1.01076,0.366054,2.02221,-1.47488,-1.833,-3.13958,-3.03769,33.9838,7.47381,8.57565,7.30069
90,1,180.017,210.817,-1,-1,-1,0.405468,1.01076,0.366054,2.02221,1.80515,-1.833,-3.13958,-3.03769,17.8562,7.47381,8.57565,7.30069
91,3,208.653,228.705,47.1711,43.9231,-1,1.88761,-0.345434,-1.06867,2.02221,-2.66849,-1.44816,0.77375,-3.03769,13.5697,10.1243,6.42136,7.30069
92,1,257.44,197.482,-1,-1,-1,1.34733,-0.345434,-1.06867,2.02221,-0.0990243,-1.44816,0.77375,-3.03769,28.8102,10.1243,6.42136,7.30069
93,2,197.468,223.112,50.9465,-1,-1,0.384235,0.0971216,-1.06867,2.02221,-1.40706,-2.48487,0.77375,-3.03769,24.7341,9.16161,6.42136,7.30069
94,3,643.91,510.323,236.116,78.4174,-1,1.62825,1.94178,1.52648,2.02221,-1.85919,-0.0484027,-0.255945,-3.03769,36.6736,24.7084,15.0142,7.30069
95,3,300.102,218.22,69.0947,58.3261,-1,0.481409,-0.103954,-2.04781,2.02221,0.296267,0.350565,-0.714238,-3.03769,30.2438,12.2837,7.22223,7.30069
96,3,284.978,269.625,132.361,41.6148,-1,-1.75016,0.876491,1.30984,2.02221,1.96188,-2.48761,-0.566021,-3.03769,32.171,7.29344,10.5105,7.30069
97,4,136.64,201.515,135.22,95.1481,65.9637,-2.21243,0.926385,0.782883,1.27858,0.486359,2.84484,-2.47807,2.24561,16.876,16.6441,12.0372,6.09054
98,2,213.076,256.535,74.727,-1,-1,1.93646,-1.19153,0.782883,1.27858,1.4404,-0.371041,-2.47807,2.24561,29.1275,9.5972,12.0372,6.09054
99,2,67.8154,196.098,124.8,-1,-1,-0.727259,0.0403655,0.782883,1.27858,2.54542,-1.30853,-2.47807,2.24561,14.4247,13.8369,12.0372,6.09054
100,4,325.732,217.014,117.885,67.6235,46.9338,-1.31166,-0.602496,-1.87971,-0.327548,0.0879065,-0.998685,-1.29021,-1.60606,47.4641,20.5134,10.6417,9.74612
101,1,211.812,199.316,-1,-1,-1,0.750838,-0.602496,-1.87971,-0.327548,1.2472,-0.998685,-1.29021,-1.60606,13.0942,20.5134,10.6417,9.74612
102,3,305.206,217.737,75.7815,39.7302,-1,1.69965,1.30668,2.39292,-0.327548,1.36083,0.453272,1.37788,-1.60606,35.9228,11.9568,6.09204,9.74612
103,2,163.822,258.812,86.6936,-1,-1,-0.21997,0.497958,2.39292,-0.327548,3.0183,0.470075,1.37788,-1.60606,19.9234,8.43508,6.09204,9.74612
104,1,353.395,351.535,-1,-1,-1,-0.423902,0.497958,2.39292,-0.327548,1.6611,0.470075,1.37788,-1.60606,35.475,8.43508,6.09204,9.74612
105,2,277.109,258.04,35.9432,-1,-1,2.08355,1.25085,2.39292,-0.327548,1.26882,1.42731,1.37788,-1.60606,18.2684,6.73356,6.09204,9.74612
106,3,459.074,270.231,139.037,85.3686,-1,-1.59313,0.963853,-1.1637,-0.327548,2.11251,1.69174,1.0929,-1.60606,27.877,16.4308,8.83113,9.74612
107,1,226.767,214.443,-1,-1,-1,0.0265614,0.963853,-1.1637,-0.327548,2.90098,1.69174,1.0929,-1.60606,27.3571,16.4308,8.83113,9.74612
108,1,265.073,292.968,-1,-1,-1,-1.52481,0.963853,-1.1637,-0.327548,-0.401404,1.69174,1.0929,-1.60606,28.9374,16.4308,8.83113,9.74612
109,3,157.303,234.78,97.8145,50.2927,-1,0.611119,0.450875,0.683709,-0.327548,1.25102,-0.898095,-1.83713,-1.60606,28.8335,11.1037,11.2662,9.74612
110,1,218.895,65.5923,-1,-1,-1,1.1498,0.450875,0.683709,-0.327548,2.68825,-0.898095,-1.83713,-1.60606,10.2759,11.1037,11.2662,9.74612
111,1,211.76,187.143,-1,-1,-1,-0.611151,0.450875,0.683709,-0.327548,1.06861,-0.898095,-1.83713,-1.60606,17.8118,11.1037,11.2662,9.74612
112,3,301.148,225.343,116.34,47.2941,-1,0.0779096,0.132097,0.647949,-0.327548,-1.04288,-2.38678,-2.24801,-1.60606,35.16,11.759,8.52969,9.74612
113,0,422.411,-1,-1,-1,-1,0.0779096,0.132097,0.647949,-0.327548,-1.04288,-2.38678,-2.24801,-1.60606,35.16,11.759,8.52969,9.74612
114,3,660.809,708.85,63.0278,40.2874,-1,-0.188565,1.32738,-0.52078,-0.327548,1.46183,2.30936,1.06065,-1.60606,63.6703,13.9319,6.04006,9.74612
115,1,228.864,197.941,-1,-1,-1,-1.16462,1.32738,-0.52078,-0.327548,3.13425,2.30936,1.06065,-1.60606,29.8858,13.9319,6.04006,9.74612
116,1,381.319,369.115,-1,-1,-1,-0.853878,1.32738,-0.52078,-0.327548,-1.52082,2.30936,1.06065,-1.60606,32.1983,13.9319,6.04006,9.74612
117,1,381.319,369.115,-1,-1,-1,-0.853878,1.32738,-0.52078,-0.327548,-1.52082,2.30936,1.06065,-1.60606,32.1983,13.9319,6.04006,9.74612
118,5,225.518,200.884,178.74,46.6269,44.7341,-0.366036,-1.71797,-0.412605,-0.0729648,-1.63917,0.861651,-1.18558,-0.233982,23.946,18.4699,4.72376,6.76886
119,1,149.404,187.596,-1,-1,-1,-0.542389,-1.71797,-0.412605,-0.0729648,-1.86223,0.861651,-1.18558,-0.233982,12.8208,18.4699,4.72376,6.76886
120,3,350.795,192.258,141.863,74.3846,-1,-1.39611,-1.1012,-1.20851,-0.0729648,1.36272,2.85736,1.89417,-0.233982,27.9975,27.209,19.2638,6.76886
121,1,274.44,285.327,-1,-1,-1,-0.871104,-1.1012,-1.20851,-0.0729648,-1.73448,2.85736,1.89417,-0.233982,18.1395,27.209,19.2638,6.76886
122,2,253.456,246.694,76.6266,-1,-1,-2.06976,-0.269532,-1.20851,-0.0729648,-0.921519,0.707364,1.89417,-0.233982,24.1753,8.12058,19.2638,6.76886
123,4,282.598,257.224,58.3113,52.1164,41.5564,-1.281,0.0626972,0.397297,-2.23276,0.871179,0.0137951,-0.38132,-2.57829,32.4897,8.8482,9.68655,7.43394
124,2,198.052,229.543,42.866,-1,-1,-0.369643,1.47382,0.397297,-2.23276,2.29464,-0.308768,-0.38132,-2.57829,26.4767,8.78482,9.68655,7.43394
125,1,223.512,186.35,-1,-1,-1,-0.562031,1.47382,0.397297,-2.23276,2.04594,-0.308768,-0.38132,-2.57829,15.2033,8.78482,9.68655,7.43394
126,2,257.963,193.311,88.0496,-1,-1,0.456571,0.954566,0.397297,-2.23276,-0.666296,-0.721022,-0.38132,-2.57829,25.6931,7.55581,9.68655,7.43394
127,2,213.31,276.828,45.7136,-1,-1,-1.23795,-0.210601,0.397297,-2.23276,2.88423,-0.706171,-0.38132,-2.57829,39.8185,9.15995,9.68655,7.43394
128,1,597.472,607.102,-1,-1,-1,-0.269998,-0.210601,0.397297,-2.23276,-2.41052,-0.706171,-0.38132,-2.57829,47.3373,9.15995,9.68655,7.43394
129,2,235.444,239.565,76.5164,-1,-1,0.04538,-0.00163986,0.397297,-2.23276,1.04025,-2.82621,-0.38132,-2.57829,26.8377,8.66705,9.68655,7.43394
130,1,203.016,243.475,-1,-1,-1,0.917337,-0.00163986,0.397297,-2.23276,-0.110628,-2.82621,-0.38132,-2.57829,25.0731,8.66705,9.68655,7.43394
131,2,333.852,375.912,44.8115,-1,-1,0.509669,0.752755,0.397297,-2.23276,0.640452,-1.87675,-0.38132,-2.57829,15.5451,5.64613,9.68655,7.43394
132,2,390.112,338.907,79.6199,-1,-1,-0.52468,0.98425,0.397297,-2.23276,-2.84396,-1.70952,-0.38132,-2.57829,33.4189,12.0614,9.68655,7.43394
133,2,281.727,138.442,113.455,-1,-1,1.08765,0.293829,0.397297,-2.23276,1.71726,1.82068,-0.38132,-2.57829,14.8628,16.6543,9.68655,7.43394
134,1,224.884,220.852,-1,-1,-1,-1.82474,0.293829,0.397297,-2.23276,2.1286,1.82068,-0.38132,-2.57829,18.38,16.6543,9.68655,7.43394
135,4,247.624,388.365,338.369,75.037,37.9131,-0.957253,0.973537,-1.34691,-0.87146,0.462336,2.96067,0.719017,-0.23348,29.0545,38.1084,9.169,4.87148
136,3,254.732,349.676,195.501,53.8924,-1,0.682428,0.234417,1.78724,-0.87146,0.113327,-2.04208,-2.56954,-0.23348,34.5062,22.9394,11.3208,4.87148
137,2,225.945,171.235,110.963,-1,-1,1.04073,-1.37345,1.78724,-0.87146,-1.19646,0.151337,-2.56954,-0.23348,19.7816,21.4897,11.3208,4.87148
138,5,106.224,222.334,152.075,47.1496,44.3924,-0.410792,-0.165561,-0.888589,0.430358,1.74681,-1.64323,1.58116,-0.659192,25.5821,12.7422,8.91402,5.36733
139,1,129.385,141.985,-1,-1,-1,2.38399,-0.165561,-0.888589,0.430358,1.43631,-1.64323,1.58116,-0.659192,26.3454,12.7422,8.91402,5.36733
140,3,195.145,234.125,91.2207,40.9865,-1,-1.73245,0.695676,-1.55237,0.430358,3.08022,0.879765,0.344713,-0.659192,29.2688,17.1598,6.93491,5.36733
141,1,178.884,189.558,-1,-1,-1,-1.05912,0.695676,-1.55237,0.430358,-0.275652,0.879765,0.344713,-0.659192,21.7359,17.1598,6.93491,5.36733
142,3,109.565,189.713,100.388,80.7972,-1,2.25583,-0.25067,-2.26796,0.430358,-0.283174,1.91005,2.34194,-0.659192,15.785,15.9873,5.02562,5.36733
143,0,80.9154,-1,-1,-1,-1,2.25583,-0.25067,-2.26796,0.430358,-0.283174,1.91005,2.34194,-0.659192,15.785,15.9873,5.02562,5.36733
144,1,639.286,659.656,-1,-1,-1,-0.0236273,-0.25067,-2.26796,0.430358,3.08337,1.91005,2.34194,-0.659192,42.2317,15.9873,5.02562,5.36733
145,2,194.608,148.239,41.2829,-1,-1,-1.20737,-0.604927,-2.26796,0.430358,2.6113,1.88668,2.34194,-0.659192,22.697,6.66531,5.02562,5.36733
146,2,257.05,159.157,57.5262,-1,-1,-0.410784,-0.896579,-2.26796,0.430358,1.46656,2.01303,2.34194,-0.659192,20.4391,7.01107,5.02562,5.36733
147,2,982.349,955.951,49.4257,-1,-1,-0.535344,0.469306,-2.26796,0.430358,-0.250778,0.353274,2.34194,-0.659192,128.452,6.47188,5.02562,5.36733
148,2,164.928,196.513,49.2993,-1,-1,2.11076,1.93304,-2.26796,0.430358,2.33213,-1.73054,2.34194,-0.659192,26.1247,7.55637,5.02562,5.36733
149,2,235.473,122.113,117.117,-1,-1,-1.31288,-0.56567,-2.26796,0.430358,1.02157,1.59296,2.34194,-0.659192,18.317,14.6626,5.02562,5.36733
150,3,61.5851,215.249,117.179,43.6411,-1,1.91054,-0.824629,1.89006,0.430358,-0.807337,2.22445,-1.64287,-0.659192,16.9263,15.9626,7.88404,5.36733
151,1,249.343,201.076,-1,-1,-1,-2.02418,-0.824629,1.89006,0.430358,2.68669,2.22445,-1.64287,-0.659192,33.4473,15.9626,7.88404,5.36733
152,2,180.312,186.27,50.4848,-1,-1,-0.590065,-0.0234577,1.89006,0.430358,-0.844175,-0.159537,-1.64287,-0.659192,22.7682,8.61269,7.88404,5.36733
153,3,235.729,130.472,103.199,37.0952,-1,-0.45399,-0.0128529,-1.9776,0.430358,1.42789,2.14973,2.08699,-0.659192,20.032,16.9089,3.38162,5.36733
154,1,235.086,230.197,-1,-1,-1,1.4053,-0.0128529,-1.9776,0.430358,-2.2794,2.14973,2.08699,-0.659192,39.6511,16.9089,3.38162,5.36733
155,3,190.689,198.849,99.238,85.9178,-1,0.17284,2.03184,-0.707445,0.430358,0.173091,-2.19943,-1.7025,-0.659192,13.8696,7.77314,8.74985,5.36733
156,1,211.325,175.482,-1,-1,-1,0.0743761,2.03184,-0.707445,0.430358,1.68189,-2.19943,-1.7025,-0.659192,34.7747,7.77314,8.74985,5.36733
157,6,335.334,408.454,144.896,88.8389,51.2364,0.484421,1.17642,2.26738,-0.736452,-2.17388,1.73401,1.45734,-1.84393,33.7972,20.1782,15.7105,10.2988
158,1,379.847,385.133,-1,-1,-1,1.04035,1.17642,2.26738,-0.736452,1.74052,1.73401,1.45734,-1.84393,48.2642,20.1782,15.7105,10.2988
159,2,267.3,322.632,44.5229,-1,-1,1.28168,2.2314,2.26738,-0.736452,2.74496,0.405623,1.45734,-1.84393,67.8828,6.47721,15.7105,10.2988
160,1,187.905,209.025,-1,-1,-1,2.19837,2.2314,2.26738,-0.736452,0.161747,0.405623,1.45734,-1.84393,16.1422,6.47721,15.7105,10.2988
161,2,146.074,212.557,73.14,-1,-1,-1.48671,0.743123,2.26738,-0.736452,-1.34944,1.95125,1.45734,-1.84393,38.5933,14.3804,15.7105,10.2988
162,1,272.36,265.548,-1,-1,-1,-0.790883,0.743123,2.26738,-0.736452,0.587927,1.95125,1.45734,-1.84393,42.9102,14.3804,15.7105,10.2988
163,2,150.375,220.397,38.9351,-1,-1,0.978427,-1.92562,2.26738,-0.736452,2.73679,-0.543683,1.45734,-1.84393,17.8955,5.82031,15.7105,10.2988
164,2,666.008,721.826,69.2378,-1,-1,1.4134,-0.806608,2.26738,-0.736452,-0.349721,1.51404,1.45734,-1.84393,63.8878,10.3329,15.7105,10.2988
